,num4black,num4white,0,1,2,3,4,5,6
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5B5B3A4A3B6,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6E2D2E3D8G5G3C7C8E8G4C5E1C1B2,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2,1.0,3.0,354.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2C7,1.0,3.0,355.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2C7G5,1.0,3.0,356.0,526.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2C7G5E8,1.0,2.0,357.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2C7G5E8C8,1.0,2.0,358.0,1005.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2C7G5E8C8B8,3.0,1.0,359.0,523.0,737.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2C7G5E8C8B8A5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2E1C6C2,1.0,4.0,361.0,685.0,760.0,871.0,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2E1C6C2D2,5.0,1.0,362.0,480.0,823.0,833.0,843.0,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2E1C6C2D2G3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5,1.0,2.0,364.0,489.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3,5.0,1.0,365.0,475.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3C7,3.0,1.0,366.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3C7H4,3.0,1.0,367.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3C7H4G4,3.0,1.0,368.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3C7H4G4A5,3.0,1.0,369.0,983.0,1013.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3C7H4G4A5H5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G5G4F2E8C8C7A4G3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G5C7E8G4G3H5A4D1,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4A3,2.0,1.0,373.0,773.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4A3H5,1.0,1.0,374.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4A3H5H3,1.0,1.0,375.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4A3H5H3D2,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6F1G5,3.0,1.0,377.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6F1G5A5,3.0,1.0,378.0,508.0,984.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6F1G5A5C1,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G3H5,1.0,1.0,380.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G3H5H4,1.0,1.0,381.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G3H5H4B4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4A6D2H3,1.0,1.0,383.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4A6D2H3H2,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6H4B3H5H3G3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B6B5A3,2.0,1.0,386.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B6B5A3A4,2.0,1.0,387.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B6B5A3A4C2,2.0,1.0,388.0,624.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B6B5A3A4C2G8,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B6B5A5A6,1.0,3.0,390.0,495.0,902.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B6B5A5A6A7,1.0,1.0,391.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B6B5A5A6A7G5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3E2B6G8G3A5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6G3B3C6,1.0,1.0,394.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6G3B3C6H4,1.0,1.0,395.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6G3B3C6H4B5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2,1.0,6.0,397.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5,1.0,6.0,398.0,465.0,579.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5E8,1.0,2.0,399.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5E8G5,1.0,2.0,400.0,577.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5E8G5G3,2.0,1.0,401.0,576.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5E8G5G3B3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G3,4.0,1.0,403.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G3G4,4.0,1.0,404.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G3G4E8,4.0,1.0,405.0,865.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G3G4E8C7,3.0,1.0,406.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G3G4E8C7G5,3.0,1.0,407.0,828.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G3G4E8C7G5H5,2.0,1.0,408.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G3G4E8C7G5H5F2,2.0,1.0,409.0,639.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G3G4E8C7G5H5F2E3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6F1G8A4G5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2H4,1.0,1.0,412.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2H4G3,1.0,1.0,413.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2H4G3G4,1.0,1.0,414.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2H4G3G4C6,1.0,1.0,415.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2H4G3G4C6C7,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5B5C2,3.0,1.0,417.0,770.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5B5C2G4,1.0,1.0,418.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5B5C2G4B3,1.0,1.0,419.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5B5C2G4B3A4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7,2.0,3.0,421.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3,2.0,3.0,422.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2,2.0,3.0,423.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8,2.0,3.0,424.0,564.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B5,1.0,3.0,425.0,861.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B5G5,1.0,2.0,426.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B5G5G3,1.0,2.0,427.0,900.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B5G5G3E1,2.0,1.0,428.0,797.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B5G5G3E1B3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2F1,1.0,2.0,430.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2F1B4,1.0,2.0,431.0,693.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2F1B4G3,1.0,1.0,432.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2F1B4G3C2,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6C6,1.0,1.0,434.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6C6G3,1.0,1.0,435.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6C6G3H4,1.0,1.0,436.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6C6G3H4B5,1.0,1.0,437.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6C6G3H4B5H5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G5G4G3E8C8G7H8,1.0,1.0,439.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G5G4G3E8C8G7H8E3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5B6E8C8G5A5A3A6B3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5A4,2.0,1.0,442.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5A4A3,2.0,1.0,443.0,976.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5A4A3B3,1.0,3.0,444.0,919.0,922.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5A4A3B3E1,2.0,1.0,445.0,689.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5A4A3B3E1G5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5B3D2F2E2D1C7G3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G8,3.0,1.0,448.0,660.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G8C1,1.0,2.0,449.0,801.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G8C1D1,2.0,1.0,450.0,615.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G8C1D1E1,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5,1.0,2.0,452.0,514.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5E8,1.0,1.0,453.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5E8G8,1.0,1.0,454.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5E8G8G4,1.0,1.0,455.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5E8G8G4E2,1.0,1.0,456.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5E8G8G4E2B3,1.0,1.0,457.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5E8G8G4E2B3H5,1.0,1.0,458.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5E8G8G4E2B3H5H3,1.0,1.0,459.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5E8G8G4E2B3H5H3H4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7E8,1.0,1.0,461.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7E8C8,1.0,1.0,462.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7E8C8G3,1.0,1.0,463.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7E8C8G3E2,1.0,1.0,464.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7E8C8G3E2G5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5E2,1.0,1.0,466.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5E2H5,1.0,1.0,467.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5E2H5H4,1.0,1.0,468.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5E2H5H4B3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5G4H3,1.0,3.0,470.0,656.0,835.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5G4H3B5,1.0,1.0,471.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5G4H3B5G3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5B6C7E3E2E8B3,5.0,1.0,473.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5B6C7E3E2E8B3E1,5.0,1.0,474.0,796.0,800.0,850.0,889.0,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5B6C7E3E2E8B3E1H3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3G4,2.0,1.0,476.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3G4B6,2.0,1.0,477.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3G4B6C7,2.0,1.0,478.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3G4B6C7D2,2.0,1.0,479.0,621.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3G4B6C7D2E3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2E1C6C2D2B5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6A5,2.0,1.0,482.0,505.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6A5B5,1.0,1.0,483.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6A5B5A6,1.0,1.0,484.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6A5B5A6A4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6E2D2E3D8G5G3C7C8E8G4C5E1C1H5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G3G4,1.0,1.0,487.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G3G4H5,1.0,1.0,488.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G3G4H5B4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5B6,1.0,1.0,490.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5B6B4,1.0,1.0,491.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5B6B4A3,1.0,1.0,492.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5B6B4A3A4,1.0,1.0,493.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5B6B4A3A4H5,1.0,1.0,494.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5B6B4A3A4H5B3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B6B5A5A6B3,1.0,1.0,496.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B6B5A5A6B3G8,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5G4B5B3G3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5A4,1.0,2.0,499.0,777.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5A4A3,1.0,1.0,500.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5A4A3G3,1.0,1.0,501.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5A4A3G3E8,1.0,1.0,502.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5A4A3G3E8H5,1.0,1.0,503.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5A4A3G3E8H5C8,1.0,1.0,504.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5A4A3G3E8H5C8G5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6A5A4,1.0,2.0,506.0,950.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6A5A4A6,1.0,1.0,507.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6A5A4A6B5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6F1G5A5A4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7B3,1.0,3.0,510.0,729.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7B3A6,1.0,1.0,511.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7B3A6E8,1.0,1.0,512.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7B3A6E8C8,1.0,1.0,513.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7B3A6E8C8A5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5,2.0,1.0,515.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2,2.0,1.0,516.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2B3,2.0,1.0,517.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2B3B5,2.0,1.0,518.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2B3B5A4,2.0,1.0,519.0,590.0,,,,,
