,num4black,num4white,0,1,2,3,4,5,6
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2B3B5A4D1,1.0,2.0,520.0,533.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2B3B5A4D1F1,1.0,1.0,521.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2B3B5A4D1F1A2,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3H4E2G3E8C8A4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2C7G5E8C8B8D1,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5G3E8C8G5H4G7F2,2.0,1.0,525.0,586.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5G3E8C8G5H4G7F2H5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2C7G5G4,1.0,1.0,527.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2C7G5G4C8,1.0,1.0,528.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2C7G5G4C8E8,1.0,1.0,529.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6E2C7G5G4C8E8H3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8C7D2B4B6E2,1.0,1.0,531.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8C7D2B4B6E2B3,1.0,1.0,532.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8C7D2B4B6E2B3B5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2B3B5A4D1A3,1.0,1.0,534.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2B3B5A4D1A3B6,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6F1G8G3,1.0,1.0,536.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6F1G8G3G5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8B5B6,1.0,1.0,538.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8B5B6B4,1.0,1.0,539.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8B5B6B4A3,1.0,1.0,540.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8B5B6B4A3A4,1.0,1.0,541.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8B5B6B4A3A4H5,1.0,1.0,542.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8B5B6B4A3A4H5B3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5G3E8C8G5F2E3B3,2.0,1.0,544.0,728.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5G3E8C8G5F2E3B3H5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8,1.0,4.0,546.0,625.0,635.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8B5,2.0,1.0,547.0,718.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8B5A5,1.0,1.0,548.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8B5A5A6,1.0,1.0,549.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8B5A5A6A7,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3E2B6G8B5,1.0,1.0,551.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3E2B6G8B5C1,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3G5F2C7,2.0,1.0,553.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3G5F2C7H5,2.0,1.0,554.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3G5F2C7H5A6,2.0,1.0,555.0,991.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3G5F2C7H5A6C2,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G5G4G3E8C8G7A4,1.0,1.0,557.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G5G4G3E8C8G7A4H7,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5G5B3D1C8,1.0,1.0,559.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5G5B3D1C8A4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5B5,2.0,1.0,561.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5B5B3,2.0,1.0,562.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5B5B3G4,2.0,1.0,563.0,915.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5B5B3G4E3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B3,1.0,5.0,565.0,646.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B3B6,1.0,4.0,566.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B3B6B5,1.0,4.0,567.0,785.0,952.0,987.0,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B3B6B5D1,2.0,1.0,568.0,824.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B3B6B5D1G8,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5B3A3G3F2H5E2E8,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5B6,2.0,1.0,571.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5B6B3,2.0,1.0,572.0,819.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5B6B3B5,1.0,1.0,573.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5B6B3B5A6,1.0,1.0,574.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2A5B6B3B5A6A4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3H4G3G5F2E2C2,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5E8G5G3G8,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5E8G5C8,1.0,1.0,578.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5E8G5C8C7,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5A3,1.0,3.0,580.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5A3H4,1.0,3.0,581.0,583.0,929.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5A3H4H3,3.0,1.0,582.0,629.0,698.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5A3H4H3H5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5A3H4E8,1.0,1.0,584.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5A3H4E8C7,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6E2D2E3D8G5G3C7C8E8G4C5E1C1B5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5G3E8C8G5H4G7F2C7,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3H4G3G5E2,1.0,2.0,588.0,723.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3H4G3G5E2A3,1.0,1.0,589.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3H4G3G5E2A3E8,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2B3B5A4A3,1.0,1.0,591.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2B3B5A4A3A5,1.0,1.0,592.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7G5H5E2B3B5A4A3A5A6,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5E2,1.0,1.0,594.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5E2C2,1.0,1.0,595.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5E2C2G8,1.0,1.0,596.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5E2C2G8G4,1.0,1.0,597.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5E2C2G8G4C7,1.0,1.0,598.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5E2C2G8G4C7D2,1.0,1.0,599.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5E2C2G8G4C7D2B3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3E2F1G8A5,1.0,1.0,601.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3E2F1G8A5B6,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6E2D2E3D8G5G3C7C8E8G4C5G8,1.0,1.0,603.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6E2D2E3D8G5G3C7C8E8G4C5G8H5,1.0,1.0,604.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6E2D2E3D8G5G3C7C8E8G4C5G8H5H4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6G3B3E2,1.0,2.0,606.0,985.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6G3B3E2D2,2.0,1.0,607.0,692.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6G3B3E2D2H5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5B6C7E3H3E8G5A6,1.0,1.0,609.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5B6C7E3H3E8G5A6E2,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6E2D2E3D8G5G3C7C8E8G4C5F2B5,1.0,1.0,611.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6E2D2E3D8G5G3C7C8E8G4C5F2B5B4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5B3A3G3F2E2,1.0,2.0,613.0,671.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5B3A3G3F2E2H4,1.0,1.0,614.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5B3A3G3F2E2H4E8,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G8C1D1B4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3E2F1B6,3.0,1.0,617.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3E2F1B6A5,3.0,1.0,618.0,834.0,870.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3E2F1B6A5G8,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4A6D2C2,2.0,1.0,620.0,842.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4A6D2C2H5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8B5G3G4B6C7D2E2,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5B3E8C8C7H5B8,1.0,1.0,623.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5B3E8C8C7H5B8A6,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B6B5A3A4C2D1,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8A3,2.0,2.0,626.0,825.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8A3E2,1.0,2.0,627.0,1008.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8A3E2E1,2.0,1.0,628.0,787.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8A3E2E1B5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2D2A5A3H4H3E8,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8B5G3C7,3.0,1.0,631.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8B5G3C7H4,3.0,1.0,632.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8B5G3C7H4G4,3.0,1.0,633.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8B5G3C7H4G4A5,3.0,1.0,634.0,852.0,1007.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6C8D8E8B8G5G8B5G3C7H4G4A5H3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8A5,1.0,1.0,636.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8A5E2,1.0,1.0,637.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8A5E2F1,1.0,1.0,638.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8G5B3G8A5E2F1B6,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B3B6G3G4E8C7G5H5F2E2,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5B3E8C8C7H5H4,1.0,1.0,641.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5B3E8C8C7H5H4A6,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6H4B5,2.0,1.0,643.0,738.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6H4B5H5,1.0,1.0,644.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6H4B5H5H3,1.0,1.0,645.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8G8G4G5B6H4B5H5H3G3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B3G5,3.0,1.0,647.0,1000.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B3G5H3,1.0,2.0,648.0,905.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B3G5H3H4,1.0,1.0,649.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4C7E3E2E8B3G5H3H4G3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5B6E8C8G5A5A4H5,1.0,1.0,651.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5B6E8C8G5A5A4H5E2,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3G5F2A5,3.0,1.0,653.0,806.0,916.0,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3G5F2A5H5,1.0,2.0,654.0,743.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3G5F2A5H5E2,1.0,1.0,655.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5H3G5F2A5H5E2G3,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5G4H3E3,1.0,1.0,657.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5G4H3E3H7,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5G4B5E3,1.0,1.0,659.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4C7E8C8G5H4H5G4B5E3G7,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G8B4,2.0,1.0,661.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G8B4G7,2.0,1.0,662.0,776.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8E3G5C7C5B5C8B6E2G8B4G7A4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4A6H5,1.0,1.0,664.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4A6H5H3,1.0,1.0,665.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4A6H5H3B8,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4E3C7E8E2B3B6C8B7B5A5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4B3,3.0,1.0,668.0,816.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4B3D2,2.0,2.0,669.0,763.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4B3D2H3,2.0,1.0,670.0,741.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5F2C7H4B3D2H3A6,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5B3A3G3F2E2H3,1.0,1.0,672.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C5C6D8E3B6G4B4B5B3A3G3F2E2H3H4,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2G4,1.0,1.0,674.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2G4H3,1.0,1.0,675.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2G4H3E1,1.0,1.0,676.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2G4H3E1G3,1.0,1.0,677.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5E3B4E8F2G5G8E2G4H3E1G3C7,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4G4B5G3E8C8G5F2E3E2H5,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6C7E3A4A6C2B8,1.0,1.0,680.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C6D2D8C5B4B5B3B6C7E3A4A6C2B8C8,1.0,1.0,,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8C7D2B4B6,2.0,1.0,682.0,748.0,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8C7D2B4B6E2,1.0,1.0,683.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8C7D2B4B6E2B3,1.0,1.0,684.0,,,,,,
F5D6C3D3C4F4F6F3E6E7D7G6F8F7H6C8D8C5C6E8B8G5G8C7D2B4B6E2B3B5,1.0,1.0,,,,,,,
